filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
REMHI Report - Nunca Mas.pdf,1826,"Que se declare la verdad sobre la muerte de nuestros familiares, que haya una justicia que castigue a los responsables. Pero cuando exista una ley, cuando exista una justicia que castigue y controle a todos, entonces es lo que deseo pues, que no vuelva, que no retroceda lo que ha pasado, lo que hemos dejado atrás. Caso 5910 (Desapariciones forzadas) Sayaxché, Petén, 1988.",2,Es una cita del documento.,0,0,0,0,0,0,[],1,0.5,1,0.5,0,0,"[titular(es) de derechos, obligaciones del Estado, responsabilidades del Estado, violencia histórica, violencia continua, reclamación de los derechos humanos, protagonista, orientación al futuro]",Derecho a la verdad y a la justicia,"Testimonio exige verdad, justicia penal y Estado de derecho igual para todos, lo que marca ciudadanía. La formulación de demandas en primera persona expresa agencia y reclamación de derechos. Menciona muertes por desaparición y anhelo de no repetición, evidenciando sufrimiento y orientación al futuro."
REMHI Report - Nunca Mas.pdf,1827,"La celebración del recuerdo Las exhumaciones son parte de la recuperación de la memoria. La memoria histórica tiene no sólo un valor terapéutico colectivo, sino también un valor de reconocimiento social y de justicia, por lo que puede tener un papel preventivo a nivel psicológico, social y político. Para promover que la memoria colectiva cumpla este papel, los hechos deben ser recordados de forma compartida y expresados en rituales y monumentos; deben insertarse en el pasado y futuro del grupo; tienen que ayudar a explicar y aclarar lo ocurrido dentro de lo posible y extraer lecciones y conclusiones para el presente; darle un sentido y reconstruir Jo ocurrido haciendo hincapié en los aspectos positivos para la identidad colectiva.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,1828,"Pero, además, la memoria debe evitar la fijación en el pasado, la repetición obsesiva y la estigmatización de los sobrevivientes como víctimas. Su valor de reparación va más allá de la reconstrucción de Jos hechos, la memoria constituye un juicio moral que descalifica éticamente a los perpetradores. Las conmemoraciones y ceremonias permiten darle al recuerdo un sentido y reconocimiento público. Además de reconstruir el pasado, el valor de la memoria colectiva tiene un carácter de movilización social, dado que ayuda a los sobrevivientes a salir del silencio y a dignificar a sus familiares. Esas celebraciones y conmemoraciones deberían ser un recuerdo del dolor y una memoria de la solidaridad. Para los familiares puede ser importante recoger los recuerdos positivos de las víctimas (vivencias agradables, logros, afectos) que hagan más llevadera la pérdida y ayuden a recobrar la confianza en sí mismos.",1," Menciona sobrevivientes y familiares, y habla explícitamente de víctimas en el contexto de memoria, duelo y reparación.",0.5,0.5,1,0.5,0,0,"[la (non)reconocimiento,discriminación,vulnerabilidad,necesidad de apoyo,movilización (comunitaria),resiliencia,sobreviviente,conmemoración,defensor de la memoria,movimiento(s) de solidaridad,orientación al futuro]",0,0,0,0,0,0,[],Memoria reparadora y reconocimiento público,"La memoria se presenta como práctica reparadora y de reconocimiento público que moviliza socialmente, combate la estigmatización, dignifica a familiares y restaura confianza. Conmemoraciones y ceremonias impulsan acción colectiva y una orientación al futuro, manteniendo el recuerdo del dolor junto con la solidaridad y recuerdos positivos para sanar."
REMHI Report - Nunca Mas.pdf,1829,"Sí, escucho todo eso, pero creo que no volverá, porque esto queda como una historia dice el padre, eso no implica guerra. En el momento en que morimos nuestros hijos verán cómo es para recordar lo del pasado. Pues sí, sería mencionar su nombre pues así está escrito su nombre. Pues es bueno y aunque me muera lo van a ver y sólo Dios sab,:á por qué fui yo quien testificó. Caso 3715 (Asesinato) Aldea Chiche!, San Juan Cotzal, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],0,0.5,1,0.5,0,0,"[""violencia histórica"",""conmemoración"",""defensor de la memoria"",""orientación al futuro""]",Memoria y transmisión intergeneracional,"La voz víctima enfatiza agencia al testificar y mantener vivo el nombre del asesinado, actuando como defensor de la memoria y practicando conmemoración. Sitúa la memoria en el futuro de sus hijos (orientación al futuro). El contexto del asesinato y alusión a muerte remiten a violencia histórica y sufrimiento."
REMHI Report - Nunca Mas.pdf,1830,"Para las nuevas generaciones, la memoria de sus familiares y los hechos de violencia tienen gran importancia. De la misma manera que los niños nacidos en el refugio necesitan conocer su historia para poder dar sentido a su experiencia, los hijos de los familiares asesinados o desaparecidos necesitan entender su propia situación como parte de un proceso colectivo mayor que evite la estigmatización y reafirme su identidad. Con un sentido más social, muchos familiares reafirman el valor de la memoria colectiva transmitida a las nuevas generaciones como una forma de aprendizaje, a partir de la experiencia de sus antecesores, que evite la repetición de la violencia que ellos sufrieron. A pesar de que en muchas ocasiones esa memoria colectiva perdura a través de ritos, tradiciones orales o hábitos familiares, existe una demanda de producción de materiales que contribuyan a difundir su experiencia y a reconocer el valor de los muertos con su nombre.",1, El segmento describe a familiares de asesinados y desaparecidos y su memoria; no hay testimonio directo de víctimas.,0.5,0.5,1,0.5,0,0,"[la (non)reconocimiento, discriminación, violencia histórica, conmemoración, defensor de la memoria, movilización (comunitaria), orientación al futuro]",0,0,0,0,0,0,[],Memoria colectiva e intergeneracional,"Se describe agencia en la defensa de la memoria: transmisión a nuevas generaciones, demanda de materiales y nombramiento de los muertos. Se busca reconocimiento y evitar estigmas, rasgos de ciudadanía. La orientación a no repetición expresa mirada de futuro vinculada a reconciliación. El sufrimiento aparece de forma contextual."
REMHI Report - Nunca Mas.pdf,1831,"Ojalá que quede escrito todo esto para que estos niños pequeños de ahora lo sepan algún día y tratar de evitar que vuelva a ocurrir esto. Hace 15 años que desenterramos a todos nuestros muertos y hasta ahora no se ha tomado como un cementerio, pero nosotros sabemos que ahí están y así es como lo queremos. Caso 11418 (Asesinatos) Caserío El Limonar, J acaltenango, Huehuetenango, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],"
0.5",0.5,1,0.5,0,0,"[conmemoración, defensor de la memoria, movilización (comunitaria), orientación al futuro, (non)reconocimiento, violencia histórica]","
memoria y garantías de no repetición","
La voz testimonial enfatiza agencia: desenterramos a nuestros muertos y así es como lo queremos, expresando conmemoración y defensa de la memoria. Hay orientación al futuro al pedir que quede escrito para evitar repetición. También reclama reconocimiento del sitio como cementerio, mostrando falta de reconocimiento ciudadano."
REMHI Report - Nunca Mas.pdf,1832,4. El proceso de reconstrucción Reconocer el protagonismo de la gente,0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,1833,"Violaron nuestros derechos, renacimos en nueva vida con esfuerzos. Caso 7463, Caserío Chichupac, Rabinal, Baja Verapaz, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],1,0.5,1,0.5,0,0,"[titular(es) de derechos,resiliencia,sobreviviente,orientación al futuro,vulnerabilidad]",Esperanza y renacimiento,"El testimonio afirma vulneración de derechos (ciudadanía) y, simultáneamente, destaca agencia: renacimos con esfuerzos, expresando resiliencia y sobrevivencia (capacidad de acción). La idea de nueva vida indica orientación al futuro, más que perdón. El sufrimiento está implícito en la violación de derechos, pero no se enfatizan emociones ni culpabilización.;"
REMHI Report - Nunca Mas.pdf,1834,"Cualquier acción que quiera apoyar los procesos de reconstrucción social en la post-guerra debe tener en cuenta no sólo las demandas mencionadas, también debe favorecer la participación y el protagonismo de las poblaciones afectadas. Aunque los testimonios se han centrado fundamentalmente en los hechos de violencia y la reconstrucción de la experiencia de la gente, en ellos se encuentran también numerosas reflexiones y ejemplos de su propio aprendizaje. Que toda esta historia de los últimos cuarenta años no se repita como la tragedia que fue, depende de que no dejemos que los mecanismos que la han hecho posible se vayan desarrollando de nuevo. Las siguientes reflexiones sobre el protagonismo de la gente hechas por las personas que llegaron a dar su testimonio al Proyecto REMHI, constituyen una síntesis de sus aportaciones para que esto sea así.",1, Se habla de poblaciones afectadas y de personas que dieron testimonio al REMHI; no incluyen sus voces directas.,0.5,0.5,1,1,0,0,"[inclusión en el estado democrático, democratización, violencia histórica, protagonista, actor(as) de cambio, resiliencia, orientación al futuro]",0,0,0,0,0,0,[],No repetición y memoria colectiva,"El texto prioriza la participación y el protagonismo de las poblaciones afectadas, resaltando agencia, aprendizaje y resiliencia. Propone reconstrucción social orientada al futuro para impedir la repetición de una tragedia histórica, con implicaciones de inclusión democrática. También destaca la memoria testimonial como base para garantías de no repetición."
REMHI Report - Nunca Mas.pdf,1835,"El valor de la memoria A pesar de las tendencias promovidas por los sectores dominantes hacia el olvido, las víctimas y sobrevivientes nos recuerdan el valor de la memoria. Enfrentando sus propias tendencias al silencio, el !lliedo y el dolor del recuerdo, los testimonios constituyen una muestra de cómo la memoria que buscó ser suprimida de tantas maneras, es una forma de afirmar una dignidad que se trató de lesionar. La transmisión y reconstrucción de esa memoria con las nuevas generaciones no sólo supone un recuerdo del horror y del despojo, sino sobre todo una forma de reivindicar el nombre de sus antepasados y la dignidad de sus pueblos.",1,"Menciona a víctimas y sobrevivientes y sus testimonios como afirmación de memoria y dignidad, sin citas directas.",0.5,1,1,0.5,0,0,"[la (non)reconocimiento,marginalización,vulnerabilidad,violencia histórica,violencia estructural,defensor de la memoria,conmemoración,resistencia (cotidiana),resiliencia,sobreviviente,olvido,orientación al futuro]",0,0,0,0,0,0,[],Memoria y dignidad,"Las víctimas y sobrevivientes convierten el testimonio y la transmisión intergeneracional en resistencia y defensa de la memoria, reafirmando dignidad colectiva frente al olvido impuesto. Se reconoce el dolor, miedo y despojo como violencia histórica, mientras se orientan al futuro al reconstruir memoria para sus pueblos."
REMHI Report - Nunca Mas.pdf,1836,"Ahora nos lo cuentan nuestras madres, nuestras abuelas, cómo fue que sucedió esa violencia. Nosotros los jóvenes que veamos qué es lo que sucedió. Ahora podemos llegar lo más alto que nosotros queramos, porque nosotros sí valemos. Testimonio Colectivo, San Pedrito, Cobán, Alta Verapaz. Yo no estoy indeciso, estoy decidido a buscar la verdad, el bien, que las familias se mantengan bien. Nosotros somos personas, a personas mataron, entonces la historia es muy interesante, no sabemos la vida que ellos llevaron. Caso 6214, Caserío Tzalá, Nentón, Huehuetenango, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],"
1",0.5,1,0.5,0,0,"[sujeto(s) de derechos, la (non)reconocimiento, violencia histórica, resiliencia, defensor de la memoria, conmemoración, actor(as) de cambio, orientación al futuro]","
Memoria intergeneracional y búsqueda de la verdad","
Razones: Agencia fuerte por decisión de buscar la verdad, afirmación de valía y proyecto familiar; Ciudadanía por reclamación de dignidad y reconocimiento como personas; Sufrimiento por referencia a la violencia y a personas asesinadas; Orientación al futuro en mantener bien a las familias y aprender del pasado."
REMHI Report - Nunca Mas.pdf,1837,"Defender nuestros derechos Tal vez porque fueron objeto de un desprecio total de la vida y la dignidad, muchas personas han aprendido a afirmar su identidad, conociendo y defendiendo sus derechos.",1,"Describe personas afectadas por desprecio a su vida y dignidad, que aprenden a defender derechos; se refiere a víctimas.",1,1,1,0,0,0,"[titular(es) de derechos,sujeto(s) de derechos,la (non)reconocimiento,vulnerabilidad,violencia estructural,reclamación de los derechos humanos,defensor de los derechos humanos,resiliencia]",0,0,0,0,0,0,[],Reconocimiento y dignidad,Se enfatiza agencia: afirmar identidad y defender derechos indica reclamación y defensa de derechos humanos. El lenguaje de derechos y reconocimiento sugiere ciudadanía. La referencia al desprecio por la vida y la dignidad evidencia sufrimiento y violencia estructural. Marco adicional: reconocimiento y dignidad como respuesta a la deshumanización.
REMHI Report - Nunca Mas.pdf,1838,"Ahora es el momento de hablar, ya que antes abusaron de nosotros y se aprovecharon que nosotros éramos callados. Caso 3088, Caserío Tempisque, San Miguel Chicaj, Baja Verapaz, 1981.",2,Es una cita del documento.,0,0,0,0,0,0,[],"
0.5",1,1,0,0,0,"[""exclusión (social)"",""marginalización"",""vulnerabilidad"",""violencia histórica"",""resistencia (cotidiana)"",""defensor de la memoria""]","
Silencio impuesto / ruptura del silencio","
El testimonio afirma haber sufrido abusos en el pasado y que el silencio fue aprovechado, marcando sufrimiento y exclusión. Al declarar “ahora es el momento de hablar”, expresa agencia y defensa de la memoria, rompiendo el silencio impuesto y reclamando espacio social previamente negado."
REMHI Report - Nunca Mas.pdf,1839,"Analizar y comprender mejor la realidad La importancia de las actividades de encuentro, capacitación y educación, orientadas a dar valor a la persona y tomar conciencia de la realidad pueden ayudar a la gente a entender mejor lo que sucede a su alrededor, tener más conocimientos para defenderse y mejorar sus capacidades de adaptación.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,1840,"Me gustó mucho la capacitación para dar cuenta qué es lo que sucedió, para tener más apoyo, para controlar quién es el que nos está chingando, en fin, que nosotros ya estamos ahorita, reconocemos nuestros derechos, nuestra tierra donde hemos nacido. Caso 542, Río Negro, Baja Verapaz, 1982. Mantener una postura activa",2,Es una cita del documento.,0,0,0,0,0,0,[],1,0.5,1,0,0,0,"[titular(es) de derechos, sujeto(s) de derechos, violencia continua, necesidad de apoyo, reclamación de los derechos humanos, resistencia (cotidiana), resiliencia, protagonista, actor(as) de cambio, movilización (comunitaria)]",Empoderamiento y fortalecimiento organizativo,"Testimonio resalta capacitación, postura activa y control para enfrentar agresiones. Se reconoce como sujeto titular de derechos y de su tierra, lo que evidencia ciudadanía. La alusión a quien los está dañando y a la necesidad de apoyo marca sufrimiento. Predominan agencia y ciudadanía sobre el relato de daño."
REMHI Report - Nunca Mas.pdf,1841,"Muchas víctimas son conscientes de que sólo manteniéndose unidas y enfrentando las causas de su pobreza podrán hacer frente a los nuevos desafíos de su vida. La experiencia de comunidades y grupos que hicieron de sus formas de organización y lucha política un ejemplo de defensa de la vida, a pesar de la represión y el miedo, ha puesto de manifiesto la importancia de mantener una postura activa para lograr cambios políticos y conquistar mejoras sociales.",1," El segmento describe explícitamente a las víctimas y su acción colectiva, sin testimonios directos en primera persona.",0.5,0.5,1,0,0,0,"[desigualdad, democratización, violencia estructural, violencia continua, movilización (comunitaria), lucha, resistencia, actor(as) de cambio, reclamación de los derechos humanos]",0,0,0,0,0,0,[],Empoderamiento colectivo,"Se enfatiza la organización y unidad de las víctimas para enfrentar pobreza y represión, destacando la lucha política y movilización como vías para cambios y mejoras sociales. Esto configura capacidad de acción, con alusiones a desigualdad y violencia estructural. Marco adicional: empoderamiento colectivo que sostiene la defensa de la vida."
REMHI Report - Nunca Mas.pdf,1842,"Nosotros no pensamos dejar toda nuestra lucha, ptJrque ya sabemos que la represión hizo bastante con nosotros, y en el momento ya no pensamos que vamos a dejar nuestra lucha, sino que el pensamiento que tenemos es luchar más para que a nuestra familia quede una vida buena. Eso es lo que nosotros hemos pensado siempre. Caso 1271, Pueblo Chajul, Quiché, 1985.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,0.5,1,0,0,0,"[desigualdad, violencia continua, lucha, movilización (comunitaria), resistencia (cotidiana), resiliencia]",Esperanza y proyecto de vida familiar,"La voz colectiva afirma continuar la lucha, marcando capacidad de acción mediante lucha, movilización y resiliencia. Reconoce daño previo por represión, evidenciando sufrimiento como violencia continua. La aspiración a una vida buena para la familia sugiere un horizonte de ciudadanía y superación de la desigualdad. No hay reconciliación, culpabilización ni emociones “inaceptables”."
REMHI Report - Nunca Mas.pdf,1843,"La educación para el futuro A pesar de las graves condiciones de crisis social y familiar que produjo la violencia, algunas familias han encontrado la forma de apoyar a sus hijos para estudiar y ganar posibilidades de emancipación como personas y parte de un pueblo. Las oportunidades de crecimiento personal para muchas de las nuevas generaciones -logradas la mayor parte de las veces a costa del esfuerzo de sus familias- tienen también un sentido para el futuro de las comunidades y del país. Favorecer estas oportunidades de desarrollo que tan dramáticamente truncó la violencia forma parte de los desafíos para el futuro.",1, Habla de familias y nuevas generaciones afectadas por la violencia y oportunidades truncadas; no es testimonio directo de víctimas.,0,0.5,1,1,0,0,"[violencia histórica, necesidad de apoyo, resiliencia, actor(as) de cambio, orientación al futuro]",0,0,0,0,0,0,[],Educación y emancipación,Se destaca capacidad de acción por el apoyo familiar y la búsqueda de emancipación; la orientación al futuro atraviesa el texto; el sufrimiento aparece como trasfondo por la crisis y la violencia que truncó oportunidades. Marco adicional: educación/emancipación como vía de reconstrucción colectiva.
REMHI Report - Nunca Mas.pdf,1844,"Mis hijos tuvieron la oportunidad de seguir estudiando: mi hija está en cuarto magisterio, mi hijo ya se graduó. ¿Eso hubiera sido posible antes? Caso 5281, Caserío Buena Vista, Rabinal, Baja Verapaz, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],"
0.5",0,0.5,1,0,0,"[inclusión en el estado democrático, desigualdad, exclusión (social), resiliencia, orientación al futuro]","
esperanza y movilidad social vía educación","
El testimonio destaca logros educativos de los hijos, orientando el relato al futuro. La pregunta retórica sugiere que antes existían exclusiones y desigualdades que impedían ese acceso, aludiendo a ciudadanía. La persistencia en estudiar expresa resiliencia. No hay culpas ni emociones consideradas inaceptables explícitas."
REMHI Report - Nunca Mas.pdf,1845,"Vencer el miedo Mucha de la gente que se acercó a REMHI a dar su testimonio tuvo que vencer el miedo. Con la única recompensa de su propia memoria la gente se expuso a un clima social en el que las presiones, el control o las amenazas eran parte de la cotidianidad. De esa manera no sólo enfrentaron su propio miedo sino que han mostrado a los demás el camino para hacerlo. Frente a las nuevas condiciones de inseguridad y los riesgos que nacen en el período de post-guerra, el ejemplo de los sobrevivientes tiene vigencia de futuro.",1, Habla de sobrevivientes que dieron testimonio ante REMHI y vencieron el miedo; no se incluyen sus voces directas.,0,1,1,0.5,0,0,"[violencia cotidiana,violencia continua,vulnerabilidad,resiliencia,resistencia (cotidiana),sobreviviente,defensor de la memoria,actor(as) de cambio,orientación al futuro]",0,0,0,0,0,0,[],memoria y testimonio,"Sufrimiento: miedo, amenazas y presiones cotidianas evidencian violencia continua y vulnerabilidad. Capacidad de acción: pese al riesgo, las personas testifican, vencen el miedo y muestran caminos a otros; son sobrevivientes, resilientes y defensores de la memoria. Reconciliación: hay orientación al futuro al subrayar la vigencia del ejemplo en la posguerra."
REMHI Report - Nunca Mas.pdf,1846,"Me dio miedo, llanto, pero ahora ya no tengo miedo porque vi como trataron a mi esposo, ahora luchamos, forzándonos, aunque con los militares voy a hablar ya que antes violaron nuestros derechos. Caso 3069, Rabinal, Baja Verapaz, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],1,1,1,0.5,0,0,"[""titular(es) de derechos"",""responsabilidades del Estado"",""vulnerabilidad"",""lucha"",""resistencia"",""resiliencia"",""reclamación de los derechos humanos"",""sobreviviente"",""orientación al futuro""]",Búsqueda de justicia,"Testimonio en primera persona que expresa miedo y llanto (sufrimiento), la vulneración de derechos del esposo y propios (ciudadanía) y una decisión de actuar: ya no tengo miedo, ahora luchamos, voy a hablar con los militares (capacidad de acción). Hay orientación al futuro, sin culpabilización ni emociones consideradas inaceptables."
REMHI Report - Nunca Mas.pdf,1847,"La afirmación de las mujeres Como en otras guerras, las mujeres han sufrido experiencias de violencia contra ellas, pero también han cambiado la forma de pensar sobre sí mismas: su papel en el enfrentamiento de la violencia y sus consecuencias en la reconstrucción del tejido social y familiar las ha llevado a una reflexión sobre su papel en la familia y la sociedad. No exenta de un proceso todavía difícil y contradictorio, la afirmación de las mujeres como personas con su propio derecho a redefinir su papel en la sociedad es también un aprendizaje para los hombres y un cuestionamiento de su papel dominante en muchas culturas. De la misma manera que las mujeres abrieron espacios sociales para todos cuando nadie se atrevía a hablar, sus esfuerzos para afirmarse como mujeres pueden abrir nuevos horizontes para toda la sociedad.",1," Habla de mujeres que sufrieron violencia y su rol, pero no incluyen testimonios directos de víctimas.",1,1,1,0.5,0,0,"[""titular(es) de derechos"",""sujeto(s) de derechos"",""la (non)reconocimiento"",""discriminación"",""vulnerabilidad"",""violencia histórica"",""reclamación de los derechos humanos"",""resistencia (cotidiana)"",""movilización (comunitaria)"",""resiliencia"",""protagonista"",""actor(as) de cambio"",""activista"",""orientación al futuro""]",0,0,0,0,0,0,[],Empoderamiento de género,"El texto reconoce violencia sufrida por mujeres (sufrimiento), subraya su protagonismo y resiliencia al enfrentarla y reconstruir tejido social (capacidad de acción), y las enmarca como sujetas y titulares de derechos que cuestionan la discriminación patriarcal (ciudadanía). También apunta a horizontes futuros para toda la sociedad (orientación al futuro)."
REMHI Report - Nunca Mas.pdf,1848,"Rosa entró a México y allá residió como JO años, después regresaba a la aldea Juil... ya llevaban cinco años de estar dando autorización para ingresar a la gente, pero ellas no hacían caso porque se capacitaban. Antes los hombres decían que las mujeres no tenían derechos, pero ahora ya tienen derecho de dialogar. Antes por ser indígena tenía miedo de hablar por no participar en algún reunión, pero ahora ya es libre y han reconocido sus derechos, ir a trabajar en donde quiera ya no pasaría nada. Caso 10004, Aldea Chacalté, Chajul, Quiché, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],1,0.5,1,0,0,0,"[titular(es) de derechos, sujeto(s) de derechos, la (non)reconocimiento, discriminación, exclusión (social), vulnerabilidad, violencia estructural, reclamación de los derechos humanos, resiliencia, resistencia (cotidiana), protagonista, actor(as) de cambio]",Empoderamiento de mujeres indígenas,"Ciudadanía: énfasis en derechos reconocidos a mujeres e indígenas y libertad para trabajar y dialogar. Capacidad de acción: capacitación, decisión de no retornar hasta fortalecerse y superación del miedo. Sufrimiento: alude a miedo previo y discriminación por ser indígena, indicando vulnerabilidad y violencia estructural superadas parcialmente."
REMHI Report - Nunca Mas.pdf,1849,"Conocer las leyes El desprecio absoluto por las leyes y normas sociales de convivencia que constituyó un aspecto central en la violencia y represión política, ha hecho más conscientes a las víctimas de la importancia de conocerlas para poder buscar su cumplimiento o luchar por su cambio. Conscientes de la ilegalidad de muchas de las formas de abuso, las víctimas y sobrevivientes ven en el conocimiento de las leyes un instrumento de defensa de sus propios derechos. A pesar de que el ordenamiento jurídico y las leyes son siempre fruto de las presiones sociales y relaciones de fuerza entre distintos sectores e intereses, el conocimiento de los instrumentos legales es sobre todo un mecanismo de afirmación y un esfuerzo de búsqueda de respuestas a sus necesidades.",1,"El segmento describe explícitamente a víctimas y sobrevivientes y su relación con el conocimiento de leyes, sin testimonios directos.",1,1,0,0,0,0,"[titular(es) de derechos,sujeto(s) de derechos,violencia estructural,reclamación de los derechos humanos,lucha,resistencia,sobreviviente,actor(as) de cambio]",0,0,0,0,0,0,[],Empoderamiento legal,"Se enfatiza ciudadanía como condición de titulares de derechos defendidos mediante el derecho. La capacidad de acción es central: víctimas y sobrevivientes buscan cumplimiento o cambio legal, usan la ley como herramienta y se afirman como actores de cambio. El sufrimiento aparece como contexto de violencia y represión que motiva esta respuesta."
REMHI Report - Nunca Mas.pdf,1850,"Debemos estudiar y conocer las leyes y saber lo que persiguen y porqué tenemos un derecho y una dignidad y si nosotros llegamos a comprender las leyes serían las bases para lograr la igualdad, de lo contrario no podemos alcanzarlo. Caso 10700, Aldea Saraxhoch, Cobán, Alta Verapaz, 1984.",2,Es una cita del documento.,0,0,0,0,0,0,[],1,0,1,0,0,0,"[titular(es) de derechos, sujeto(s) de derechos, desigualdad, reclamación de los derechos humanos, movilización (comunitaria), actor(as) de cambio, protagonista]",Concientización legal y empoderamiento cívico,"El testimonio enfatiza aprender las leyes para fundamentar la igualdad, articulando una narrativa de educación jurídica como vía de empoderamiento ciudadano y transformación social.

Razonamiento:
Ciudadanía es fuerte porque la voz testimoniante se reconoce como sujeto y titular de derechos, vinculando comprensión legal con igualdad, lo que alude a superar la desigualdad. Capacidad de acción es fuerte por el debemos estudiar y conocer las leyes, un llamado colectivo a reclamar derechos, posicionándose como protagonistas y actores de cambio. Sufrimiento no aparece: no se narran daños, violencia o victimización, sino una agenda propositiva de formación legal. Reconciliación, culpar a la víctima y sentimientos inaceptables tampoco se evidencian explícitamente."
REMHI Report - Nunca Mas.pdf,1851,"Luchar contra la discriminación Una buena parte de las raíces del conflicto armado se encuentra en la situación de marginación socioeconómica y discriminación étnica de las mayorías del país. Muchas poblaciones que han tenido que enfrentar las duras consecuencias de la guerra mantienen una convicción de que sólo a través de una postura activa de su parte podrán conseguir una mejora en sus condiciones de vida. La finalización del conflicto armado ha traído numerosas expectativas para el futuro, pero se mantienen en gran parte los mismos problemas estructurales y culturales que estuvieron en su origen. Se inicia una búsqueda de nuevos caminos para organizarse y desarrollar otras alternativas de vida.",1,"Habla de poblaciones que sufrieron consecuencias de la guerra y su organización; referencia explícita a víctimas, sin testimonios.",1,0.5,1,0.5,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, vulnerabilidad, violencia estructural, violencia histórica, lucha, movilización (comunitaria), resiliencia, organizador, actor(as) de cambio, orientación al futuro]",0,0,0,0,0,0,[],Empoderamiento colectivo y organización comunitaria,"Predomina ciudadanía por énfasis en discriminación, marginación y desigualdad estructural. Agencia es fuerte: postura activa, organización y búsqueda de alternativas colectivas. Sufrimiento aparece indirectamente al aludir a las duras consecuencias de la guerra y a la violencia estructural persistente. Hay orientación al futuro, pero sin perdón ni reconciliación explícitos."
REMHI Report - Nunca Mas.pdf,1852,"Porque si uno va estar así, toda la vida que nos están discriminando los gobiernos, creo que no sale. Lo que pienso ahí es seguir luchando pues, hasta llegar a ganar, más bien as{ ganar nuestros derechos. Caso 1274, Chajul, Quiché, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],1,0.5,1,0,0,0,"[""titular(es) de derechos"",""discriminación"",""violencia estructural"",""violencia continua"",""reclamación de los derechos humanos"",""lucha"",""resistencia"",""resiliencia""]",Empoderamiento y autoafirmación,"La víctima denuncia discriminación estatal y se reconoce como titular de derechos. Plantea seguir luchando hasta ganar derechos, mostrando agencia y resiliencia. El sufrimiento es estructural y continuo por la discriminación. No hay referencias a reconciliación, culpabilización ni emociones consideradas inaceptables."
REMHI Report - Nunca Mas.pdf,1853,"Experiencia acumulada Los nuevos cambios en la situación sociopolítica suponen una apertura de las expectativas sociales, pero para mucha gente significan también una pérdida de perspectivas. Las formas de resistencia que la gente ha desarrollado en todos estos años se enfrentan en la actualidad a nuevos desafíos: la impunidad, los cambios en los tipos de violencia, la pobreza, etc. A pesar de que muchas de estas formas de vida y resistencia han cambiado y tienen que adaptarse a nuevos tiempos, la experiencia acumulada por las poblaciones afectadas es un gran bagaje para enfrentar los nuevos desafíos.",1," Menciona poblaciones afectadas y su experiencia ante la impunidad y violencia, describiendo a las víctimas sin testimonio directo.",0.5,1,1,0,0,0,"[obligaciones del Estado, responsabilidades del Estado, violencia continua, violencia estructural, vulnerabilidad, resistencia (cotidiana), resiliencia]",0,0,0,0,0,0,[],Resiliencia colectiva,"La narrativa destaca resistencias acumuladas y adaptación ante impunidad, violencia y pobreza. Se subraya la capacidad comunitaria para aprender y enfrentar nuevos retos, más allá del sufrimiento."
REMHI Report - Nunca Mas.pdf,1854,"Pues la forma de no repetirse es tener más conocimiento de las cosas, pues a causa de ello a nosotros nos engañaron, pero ahora ya no será tan fácil porque en las comunidades ya hay escuelas. Caso 10522, Cobán, Alta Verapaz, 1983.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,0.5,1,1,0,0,"[inclusión en el estado democrático, vulnerabilidad, resiliencia, orientación al futuro]",No repetición a través de la educación,"La persona testimonia que el conocimiento adquirido evitará engaños futuros. Esto expresa agencia y resiliencia, una clara orientación al futuro (no repetición) y sugiere inclusión ciudadana vía escuelas en las comunidades. Reconoce vulnerabilidad pasada sin culpabilizar, y plantea la educación como vía de empoderamiento colectivo."
