filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
Actoras Report - Tejidos que lleva el alma.pdf,855,"Habían diez verdugos. Hacían turnos para matar a la gente, mientras cinco mataban los otros, cinco se dedicaban a descansar, y como parte del des canso tenían turnos para violar a dos señoritas (jóvenes de 15 y 17 años). Al darles muerte les dejaron estacas en los genitales. (cEH, Tomo III: 32)",1, Describe explícitamente violencia y asesinatos contra personas y dos jóvenes víctimas; no hablan ellas mismas.,0,1,0,0,0,0,"[vulnerabilidad, víctima(s) inocente(s), violencia continua]",0,0,0,0,0,0,[],Violencia sexual como arma de terror,"El relato muestra agresiones sexuales y homicidios sistemáticos organizados para infundir terror y dominación. La violencia sexual se instrumentaliza, convirtiéndose en un mensaje de sometimiento y destrucción dirigido a las víctimas y a su comunidad.

Razonamiento (máx. 200 palabras):
- Sufrimiento: Fuertemente presente por la extrema violencia sexual y homicida contra menores, resaltando vulnerabilidad e inocencia y la naturaleza repetitiva/organizada de los ataques (turnos), lo que intensifica el dolor y la indefensión.
- Capacidad de acción: Ausente; las víctimas aparecen como pasivas, sin posibilidades de resistencia, organización o reivindicación.
- Reconciliación: Ausente; no hay referencias a perdón, futuro u olvido. Tampoco hay culpabilización de la víctima ni expresión de sentimientos “inaceptables”."
Actoras Report - Tejidos que lleva el alma.pdf,856,"Que algunas hayan sobrevivido a estos crímenes sexuales, no quita que formaban parte de una estrategia sistemática y masiva para matar y ma sacrar. Este testimonio es la ilustración de ello:",1," Menciona sobrevivientes de crímenes sexuales como parte de estrategia sistemática de exterminio, no testimonian aquí.",0,1,0.5,0,0,0,"[violencia estructural,vulnerabilidad,sobreviviente]",0,0,0,0,0,0,[],Violencia sexual como arma de guerra,"Predomina Sufrimiento (violencia estructural, masacres y crímenes sexuales). Capacidad de acción aparece solo como sobreviviente. No hay señales de ciudadanía, reconciliación, culpabilización ni sentimientos inaceptables. Marco adicional: violencia sexual como arma de guerra, usada de forma instrumental y planificada; el testimonio lo evidencia."
Actoras Report - Tejidos que lleva el alma.pdf,857,"El 15 de julio de 1982, en el caserío Tzalamabaj, municipio de Chiché, de­ partamento de Quiché, una familia huía del hostigamiento de miembros del Ejército de Guatemala, y cuando estaban refugiados en una casa, los soldados violaron a la mamá y a una de las hijas de 9 años de edad. Poste riormente, le prendieron fuego a la casa y las víctimas sobrevivieron. (cEH, Caso 2496)",1," Relata violencia sexual y ataque contra familia; se menciona a víctimas explícitamente, no testimonian directamente.",0.5,1,0.5,0,0,0,"[obligaciones del Estado,responsabilidades del Estado,vulnerabilidad,víctima(s) inocente(s),violencia estructural,sobreviviente,resiliencia]",0,0,0,0,0,0,[],Violencia sexual como arma de guerra,"Relato de violación de madre y niña perpetrada por soldados, seguida de incendio de vivienda, muestra el uso de la violencia sexual para aterrorizar, castigar y controlar a la población civil y desintegrar familias durante la contrainsurgencia."
Actoras Report - Tejidos que lleva el alma.pdf,858,"En este sentido, resuenan las reflexiones realizadas por MacKinnon en el contexto de la guerra de la ex Yugoslavia (1995: 190):",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,859,"La violación sexual es una política oficial de guerra en una campaña ge­ nocida para el control político” (...) No es solamente una política de placer del poder masculino suelto (...); no es solamente una política para torturar, hu­ millar, degradar y desmoralizar el otro lado (...); no es solamente una po lítica de hombres para tomar ventaja y ganar territorio sobre otro (...). Es violación sexual controlada. Es violación para masacrar. Es violación para matar.",1,Describe explícitamente violencia sexual como política de guerra y sus efectos genocidas; no es testimonio directo de víctimas.,0.5,1,0,0,0,0,"[responsabilidades del Estado, discriminación, vulnerabilidad, violencia histórica, violencia estructural]",0,0,0,0,0,0,[],"violencia sexual como arma de guerra, genocidio/limpieza étnica, deshumanización","El texto presenta la violación como estrategia militar sistemática en campaña genocida para control político, diseñada para humillar, masacrar y matar, evidenciando deshumanización e instrumentalización de los cuerpos."
Actoras Report - Tejidos que lleva el alma.pdf,860,"Lo que caracteriza la violación sexual cometida contra las mujeres duran­ te el conflicto armado en Guatemala es su extrema crueldad y la particular sa ña con la que fueron asesinadas luego. Aparte de ser violadas pública y colectivamente, por uno o varios soldados, frente a sus comunidades o frente a sus familiares, los cuerpos de las mujeres eran mutilados. Se in­ troducía objetos en la vagina y ano como astillas encendidas, cuchillos o bo tellas quebradas.",1," Describe explícitamente a mujeres víctimas de violencia sexual y asesinatos, sin testimonio directo de ellas.",0.5,1,0,0,0,0,"[discriminación, desigualdad, vulnerabilidad, violencia estructural, violencia histórica]",0,0,0,0,0,0,[],Violencia sexual como arma de guerra,"El segmento describe violaciones sexuales públicas y mutilaciones perpetradas por soldados, destacando la vulnerabilidad de las mujeres y un patrón de violencia estructural e histórica. No hay agencia de las víctimas ni referencias a reconciliación, culpabilización o sentimientos; ciudadanía aparece indirectamente vía discriminación y desigualdad de género."
Actoras Report - Tejidos que lleva el alma.pdf,861,"A las mujeres embarazadas les arrancaban el feto o los mataban a fuerza de golpes en el vientre. “Se podía ver cómo las golpeaban en el vien tre con las armas, o las acostaban y los soldados les brincaban encima una y otra vez hasta que el niño salía malogrado” (cEH, Tomo vI: 401). Una sujeta de investigación q’eqchi, que huyó a la montaña para salvar la vida, cuenta cómo el ejército mató a su hija que estaba embarazada, en una de sus incursiones. Relata la crueldad con la que le introducían sus armas en la vagina para violarla y matar al feto, cómo le plantaron un palo en el vien tre con la cabeza de un hombre que acababan de asesinar encima, y le echaron fuego al cuerpo (AV4­300506).",3, Describe violencia contra mujeres embarazadas y presenta testimonio de una q’eqchi que relata el asesinato y violación de su hija.,0,1,0.5,0,0,0,"[vulnerabilidad, víctima(s) inocente(s), violencia continua, resiliencia, sobreviviente]",0,1,0.5,0,0,0,"[vulnerabilidad, víctima(s) inocente(s), violencia continua, resiliencia, sobreviviente, defensor de la memoria]",Violencia sexual como arma de guerra,"Relatos de violación con armas, ataques al embarazo y profanación de cuerpos muestran un patrón sistemático para aterrorizar y castigar colectivamente. La sexualidad y la reproducción de las mujeres son blanco bélico, evidenciando violencia sexual instrumentalizada para control social y destrucción comunitaria."
Actoras Report - Tejidos que lleva el alma.pdf,862,Otra de otra aldea cuenta:,0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,863,"¡Qué matazón que hubo allá con nosotros! Por eso que la gente que anda corriendo así lo miran, trac...y se quedan. Otra persona que ya está esperando lleva como ocho meses ya talvez falta un mes lo operaron...lo abrie ron. Así le quitaron el bebé lo miraron cómo hace una pobre mujer cuan do... ¡esos ya no son gente ya son puro infierno! La pobre mujer se mu rió y el bebé también. Eso sí fue tremendo usted. Dios mío yo cómo será esa muerte. Le tiraron sobre el niño espinero, usté, todo tapado la boca, todo ta pado los ojos y un cuchillazo aquí ve, y otro balazo aquí y aquí puesto la operación. El bebé lo metieron entre una como que es un esparadrapo gran de lo envolvieron y ahí se quedó, pobrecito usté. Eso sí que de veras que mirar eso usté es tremendo. (GA­CH­100706)",2, Testimonio en primera persona describe masacre y asesinato de una mujer embarazada y su bebé.,0,0,0,0,0,0,[],0,1,0,0,0,0.5,"[vulnerabilidad, víctima(s) inocente(s), ira]",Trauma y horror,"Testimonio de masacre con extrema crueldad: madre embarazada y bebé asesinados, resaltando vulnerabilidad e inocencia. La declarante expresa horror e ira hacia los perpetradores. No aparecen demandas de derechos, agencia, reconciliación ni culpabilización de víctimas."
Actoras Report - Tejidos que lleva el alma.pdf,864,Cuando se trataba de mutilar los cuerpos de las mujeres el horror no te nía límites. La muerte muchas veces no era el límite para la agresión. La vio lencia seguía después. Empalaban los cuerpos mutilados en lugares pú blicos ante los ojos de toda la comunidad para sembrar terror y como cas tigo ejemplar para los o las que “anduvieran en babosadas”.,1,"Describe mutilación y empalamiento de mujeres, explicitando violencia ejercida contra víctimas, sin testimonio directo suyo.",0.5,1,0,0,0.5,0,"[discriminación,vulnerabilidad,violencia continua,violencia estructural]",0,0,0,0,0,0,[],"violencia sexualizada y de género, terror ejemplarizante, deshumanización","Predomina Sufrimiento: extrema violencia, mutilación y exhibición para sembrar terror, incluso post mortem (violencia continua/estructural) que evidencia vulnerabilidad. Ciudadanía aparece indirectamente por discriminación de género al focalizar cuerpos de mujeres y disciplinar a la comunidad. Hay culpabilización indirecta: se presenta como castigo ejemplar a quienes “anduvieran en babosadas”."
Actoras Report - Tejidos que lleva el alma.pdf,865,"No se puede entender la magnitud y la crueldad que se desató contra los cuerpos de las mujeres mayas durante la guerra sin analizar el sistema so cial, cultural e ideológico que sustentó esta violencia, sin desvelar, como lo subraya Vachss, el grado de tolerancia que",1," Menciona explícitamente la violencia contra los cuerpos de las mujeres mayas, víctimas durante la guerra.",0.5,1,0,0,0,0,"[discriminación,marginalización,exclusión (social),violencia estructural,violencia histórica]",0,0,0,0,0,0,[],Violencia sexual como arma de guerra,"El texto alude a agresiones contra los cuerpos de mujeres mayas y a la tolerancia social que las sustentó, lo que remite a la violencia sexual empleada de forma sistemática en el conflicto como mecanismo de dominación y terror."
Actoras Report - Tejidos que lleva el alma.pdf,866,"Manifiesta la colectividad en torno a las ideas misóginas, racistas y a su nivel de violencia (citado en Julia Monárrez Fragoso, 2002: 283). Este en sañamiento contra el cuerpo de las mujeres ilustra el odio y desprecio pro fundo hacia las mismas, arraigado en las prácticas sociales y conciencias co lectivas.",1,"Describe ensañamiento contra cuerpos de mujeres, víctimas de odio misógino; no hay testimonio directo de ellas.",1,1,0,0,0,0,"[discriminación, exclusión (social), marginalización, violencia estructural, violencia histórica, vulnerabilidad]",0,0,0,0,0,0,[],Deshumanización,"El ensañamiento y el odio contra los cuerpos de las mujeres implican su reducción a objetos, negándoles humanidad. La misoginia y el racismo normalizan el desprecio y justifican la agresión dentro de prácticas sociales internalizadas, reproduciendo patrones colectivos de cosificación y trato degradante.

Razonamiento (máx. 200 palabras):
- Sufrimiento: El término ensañamiento contra el cuerpo de las mujeres y la mención explícita de odio y desprecio muestran una violencia dirigida, arraigada y repetida, indicativa de violencia estructural e histórica que produce vulnerabilidad y daño persistente.
- Ciudadanía: La referencia a ideas misóginas y racistas “arraigadas en las prácticas sociales y conciencias colectivas” denota discriminación, exclusión y marginalización sistémicas que niegan reconocimiento pleno y estatus igualitario a las mujeres.
- Capacidad de acción (ausente): No hay alusiones a resistencia, organización o protagonismo de las víctimas; el foco está en la agresión y el clima social que la normaliza."
Actoras Report - Tejidos que lleva el alma.pdf,867,"La guerra no inventó las ideologías y prácticas que inferiorizan y des­ hu manizan a las mujeres. Cotidianamente, las mujeres son consideradas co mo inútiles, incapaces, inferiores. Son vistas como cosas usables, violables, de sechables y prescindibles.",1,"Describe explícitamente la victimización de mujeres y su deshumanización, sin testimonio directo de ellas.",1,1,0,0,0,0,"[discriminación, exclusión (social), marginalización, la (non)reconocimiento, desigualdad, violencia cotidiana, violencia estructural, violencia histórica, vulnerabilidad]",0,0,0,0,0,0,[],Deshumanización y cosificación patriarcal,"El pasaje subraya la reducción de las mujeres a objetos usables, violables y desechables, producto de ideologías patriarcales arraigadas. Este encuadre de deshumanización y cosificación explica la violencia y la desigualdad como prácticas normalizadas previas a la guerra y reproducidas cotidianamente."
Actoras Report - Tejidos que lleva el alma.pdf,868,"Con respecto a las mujeres mayas, a la ideología misógina se suma la ra cista y clasista, para agravar el grado de deshumanización de que son ob jeto. Este contexto ideológico las convierte en “sirvientas”. Amanda Pop ilus tra bien cuán arraigado está este imaginario en los esquemas mentales gua temaltecos cuando cita el relato de un hombre maya en la universidad quien comparaba a las estudiantes mayas con “criaditas del parque central”. “Púchicas vos, esto se ha vuelto el parque central porque veo a tantas criadi­ tas deambulando en los pasillos” (2000: 132).",1," Describe la deshumanizacion de mujeres mayas; se habla de ellas, no testimonian directamente.",1,1,0,0,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, la (non)reconocimiento, violencia estructural, violencia cotidiana, vulnerabilidad]",0,0,0,0,0,0,[],"Interseccionalidad (racismo, sexismo y clasismo)","El segmento muestra discriminación, exclusión, marginalización, desigualdad y no reconocimiento hacia mujeres mayas, encajando en ciudadanía. Además, describe deshumanización como violencia estructural y cotidiana, reforzando sufrimiento. No hay evidencia de agencia, reconciliación, culpabilización ni emociones “inaceptables”; es un imaginario estigmatizante más que acciones o sentimientos de las víctimas."
Actoras Report - Tejidos que lleva el alma.pdf,869,"A través de la imagen de la servidumbre, las mujeres mayas son conver­ tidas como cuerpos­objetos al servicio doméstico y sexual de cualquier hom bre que, por su condición genérica, de clase o de etnia, tiene una posi­ ción superior a ellas. Como lo pone una mujer kaqchickel entrevistada para otro trabajo:",1,"Se describe la subordinación y explotación de mujeres mayas, tratándolas como cuerpos-objeto; no incluye testimonio directo.",1,1,0,0,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, la (non)reconocimiento, vulnerabilidad, violencia estructural, violencia cotidiana]",0,0,0,0,0,0,[],"Interseccionalidad de género, clase y etnia y objetualización sexual","Fuerte marco de ciudadanía por discriminación, desigualdad, exclusión y no reconocimiento. Sufrimiento por vulnerabilidad y violencia estructural y cotidiana en servidumbre doméstica y sexual. No hay indicios de capacidad de acción, reconciliación, culpabilización ni sentimientos inaceptables en el fragmento."
Actoras Report - Tejidos que lleva el alma.pdf,870,"Hay que trasladar cómo las mujeres han sido violentadas históricamente. Por ejemplo, cómo los finqueros van a agarrar a las mujeres indígenas, cómo en casas particulares el patrón tiene que agarrar a la muchacha de la casa. Hay que decir que esta concepción de “servidumbre” consiste en los oficios do mésticos y hasta el cuerpo, verdad. (Citada en Fulchiron, 2004: 20)",1, Se describen explícitamente violencias históricas contra mujeres indígenas y trabajadoras domésticas; no testimonios personales de víctimas.,1,1,0.5,0,0,0,"[discriminación,exclusión (social),marginalización,desigualdad,vulnerabilidad,violencia histórica,violencia estructural,violencia cotidiana,defensor de la memoria]",0,0,0,0,0,0,[],Patriarcado y racismo estructural (interseccionalidad),"Denuncia la servidumbre doméstica y la apropiación sexual de mujeres indígenas por finqueros y patrones como mecanismos de dominación basados en género, etnia y clase, mostrando su entrecruzamiento y continuidad histórica."
Actoras Report - Tejidos que lleva el alma.pdf,871,"Y eso no es solamente una historia pasada. El derecho de pernada en las fin cas, aún cuando ha disminuido, sigue existiendo. Hijas e hijos productos de estas violaciones viven en las comunidades en el Polochic. Esta práctica se basa sobre esta concepción de servidumbre según la que “el patrón” asu me la propiedad absoluta sobre sus sirvientas indígenas, incluyendo el derecho a usarlas sexualmente. De igual manera, como lo evidenciaba Aman da Pop, muchas familias que tienen empleadas domésticas prefieren que sus hijos tengan relaciones sexuales con ellas, “para que se entrenen, y para que se desahoguen y que no salgan a la calle” (2000: 129­130). Un tra bajo doméstico contratado y pagado se convierte para las mujeres mayas en una obligación de prestar servicios sexuales con “el patrón” o “los hijos del patrón”.",1,Describe violaciones sexuales y servidumbre contra mujeres mayas y sus hijos; no hay testimonios directos de víctimas.,1,1,0,0,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, la (non)reconocimiento, vulnerabilidad, violencia continua, violencia cotidiana, violencia histórica, violencia estructural]",0,0,0,0,0,0,[],Colonialidad patriarcal,"El segmento evidencia prácticas vigentes de servidumbre sexual contra mujeres indígenas, lo que marca discriminación, desigualdad y la (non)reconocimiento. El sufrimiento es estructural, histórico, continuo y cotidiano. No aparecen agencia, reconciliación ni culpabilización; el énfasis está en la normalización de la violencia patriarcal y racista en trabajo doméstico y fincas."
Actoras Report - Tejidos que lleva el alma.pdf,872,"Más deshumanizante todavía, si cabe, las mujeres mayas están degrada­ das por el imaginario colectivo al rango animal, en oposición al mundo hu­ mano y civilizado. “Coches”, “vacas” son todos calificativos racistas que se pue den oír para caracterizar a las mujeres indígenas. Amanda Pop cita al res pecto un artículo escrito en Prensa Libre en 1995, que hacía referencia a to das las mujeres mayas, empleadas domésticas, quienes van a pasear por el parque el domingo: “esos incivilizados parecen vacas en un potrero...” (2000: 127). No es de extrañar que los mismos insultos fueran proferidos por los soldados cuando las violaron para humillarlas. Las sujetas de in­ vestigación hablan de que las trataban de “coches” cuando las vinieron a vio lar. Los testimonios de la masacre de Río Negro evidencian de igual ma nera que “a las mujeres les pegaban mucho, les decían que eran vacas, las trataban como si fueran vacas de cambiar de potrero” (cEH, Tomo vI, Anexo I: 49­50).",3," Habla de mujeres mayas violadas y cita testimonios de víctimas, incluyendo relatos de la masacre de Río Negro.",1,1,0,0,0,0,"[discriminación, exclusión (social), marginalización, violencia estructural, violencia histórica, vulnerabilidad, violencia cotidiana]",1,1,0.5,0,0,0,"[discriminación, exclusión (social), marginalización, violencia estructural, violencia histórica, vulnerabilidad, violencia cotidiana, defensor de la memoria]",Deshumanización racista,"Marco adicional: deshumanización racista. Sufrimiento es central por violaciones y golpizas contra mujeres mayas, evidenciando vulnerabilidad y violencia estructural e histórica. Ciudadanía emerge por discriminación y exclusión sistémicas. Capacidad de acción aparece indirectamente en testimonios de sobrevivientes como defensa de la memoria."
Actoras Report - Tejidos que lleva el alma.pdf,873,"Esas concepciones no fueron inventadas por la guerra sino que vienen de un contexto ideológico patriarcal y racista anterior, arraigado en las con­ ciencias colectivas guatemaltecas. Son reforzadas y utilizadas en el contexto de guerra para deshumanizar a las mujeres y crear las condiciones para mu tilar, torturar y masacrar. Se reflejan en los discursos que el ejército o los patrulleros utilizaban para humillarlas y amedrentarlas, durante las es cenas de violaciones sexuales. Asimismo, subyacen de las formas con las que torturaron y ejecutaron a las mujeres durante la guerra. Antes de matar­ las, muchas fueron obligadas a prepararles la comida, a bailar desnudas con ellos, y a prestar “servicios sexuales”. Así, en la masacre de Cuarto Pue blo en Ixcán, la cEH documenta que las mujeres fueron convertidas en es clavas sexuales durante dos semanas antes de ser asesinadas. “A las diez de la mañana el oficial dijo: Mejor repartir a las mujeres, una para cada dos soldados. Estas mujeres van a hacer la comida y las demás es para aprovechar, quince días vamos a estar aquí, y estos quince días vamos a usarlas” (cEH, Tomo vI, Anexo I: 107).",1," Habla explícitamente de mujeres víctimas de violencia sexual y asesinatos; no incluyen testimonios de las víctimas, solo palabras de perpetradores.",1,1,0,0,0,0,"[discriminación, marginalización, desigualdad, la (non)reconocimiento, vulnerabilidad, violencia histórica, violencia estructural, violencia continua]",0,0,0,0,0,0,[],Violencia sexual como arma de guerra,"El texto describe la deshumanización patriarcal y racista que habilita la esclavitud sexual, violaciones y torturas como táctica bélica para controlar y aterrorizar comunidades, ejemplificada en Cuarto Pueblo, donde mujeres fueron explotadas sexualmente por semanas antes de ser asesinadas."
Actoras Report - Tejidos que lleva el alma.pdf,874,"En el cuerpo de las mujeres mayas se sintetizaban y potenciaban todos los odios y todas las violencias: por ser accesibles sexualmente, desechables, prescindibles, secundarias, por ser “mujer del enemigo”, por ser indígenas y por ser consideradas como subversivas. Los significados culturales en tor no a los cuerpos de las mujeres se trasladaron al contexto de la guerra don de se exacerbaron y fueron utilizados para llegar a su fin: la destrucción de las mujeres sospechosas de poner en cuestión el status quo.",1, Describe a mujeres mayas como víctimas de violencias y odio en la guerra; no hablan ellas mismas.,1,1,0,0,0.5,0,"[discriminación, exclusión (social), marginalización, desigualdad, la (non)reconocimiento, vulnerabilidad, violencia estructural, violencia histórica, sobrevictima]",0,0,0,0,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, la (non)reconocimiento, vulnerabilidad, violencia estructural, violencia histórica, sobrevictima]",Interseccionalidad de género-etnia y deshumanización sexualizada,"El pasaje describe violencias misóginas y racistas exacerbadas en la guerra, marcando vulnerabilidad y violencia estructural e histórica (sufrimiento). Señala discriminación, exclusión y desigualdad (ciudadanía). La etiqueta de mujer del enemigo/subversiva sugiere justificaciones que culpabilizan indirectamente. Subyace un marco interseccional de deshumanización sexualizada de mujeres indígenas."
Actoras Report - Tejidos que lleva el alma.pdf,875,"En el trabajo de reflexión con los grupos de mujeres se evidenció que la violación sexual no sólo fue un problema de la guerra sino que es un con tinuum en su vida. Los relatos revelan que la violación sexual existía pre viamente y sigue existiendo actualmente en la comunidad. Muchas ma nifiestan su preocupación por los numerosos incestos que se dan en las fa milias por parte de hermanos, tíos, padres, suegros o padrastros.32 Los hom bres ya sabían violar. El ejército institucionalizó una práctica social ge neralizada y comúnmente aceptada y la utilizó para llevar a cabo una po lítica de Estado de exterminio.",1," Habla de mujeres víctimas de violencia sexual y sus relatos, pero no incluyen testimonios directos en primera persona.",0.5,1,0.5,0,0,0,"[responsabilidades del Estado, discriminación, desigualdad, violencia continua, violencia cotidiana, violencia histórica, violencia estructural, vulnerabilidad, grupo(s) de apoyo mutuo]",0,0,0,0,0,0,[],Violencia sexual de género como continuum patriarcal e instrumento de exterminio estatal,"Predomina el sufrimiento: la violencia sexual aparece como continua, cotidiana, histórica y estructural. Hay ciudadanía indirecta por la responsabilidad estatal al institucionalizar la violencia, reflejando desigualdad y discriminación de género. Capacidad de acción aparece tenuemente en el trabajo de reflexión de grupos de mujeres que nombran y problematizan los abusos."
Actoras Report - Tejidos que lleva el alma.pdf,876,"La siguiente respuesta de Doña Dorotea demuestra que las mujeres sa ben por experiencias e historias contadas por otras mujeres, trasladadas de generación en generación, que pueden ser violadas, por el único hecho de ser mujeres. “Porque me ven que soy una mujer, por eso me hicieron así” (AV7­170506). Eso evidencia que, en las conciencias colectivas, el ser mu jer equivale a ser violable. Es el destino por ser mujeres.",3, Incluye testimonio en primera persona de una mujer violentada y análisis sobre mujeres como víctimas de violación por género,0.5,1,0,0,0,0,"[discriminación,desigualdad,vulnerabilidad,violencia estructural,violencia histórica]",0.5,1,0,0,0,0,"[discriminación,vulnerabilidad,violencia estructural,víctima(s) inocente(s)]",Patriarcado/violencia de género,"El relato sitúa la violación como práctica de dominio patriarcal sobre cuerpos femeninos, normalizada socialmente y transmitida intergeneracionalmente. Define a las mujeres como vulnerables por su género, evidenciando relaciones de poder y jerarquías de sexo que sostienen la violencia."
Actoras Report - Tejidos que lleva el alma.pdf,877,"En las diferentes interpretaciones que surgen alrededor de por qué los hom bres violan a las mujeres, las respuestas de las sobrevivientes ponen de ma nifiesto las relaciones de poder que ejercen los hombres sobre su cuerpo. Iden tifican que las causas de esta violación radican en el poder que piensan te ner los hombres desde una posición de superioridad y en las representaciones que tienen de ellas como seres inferiores, como “que no sirven para nada”. “Cuando nos violan ellos tal vez piensan que no servimos para nada, pero no es así” (GM­AV­280207). “Entonces, nos agarran y sienten ellos que son más que nosotros, y que nosotros somos menos. Por eso es que a nosotros nos utilizan en la violencia sexual” (GM­HU­60307).",3,Se habla de sobrevivientes de violencia sexual y ellas mismas testifican en citas en primera persona.,0.5,1,0.5,0,0,0,"[discriminación, desigualdad, la (non)reconocimiento, vulnerabilidad, violencia estructural, sobreviviente, resistencia (cotidiana)]",0.5,1,0.5,0,0,0,"[discriminación, desigualdad, vulnerabilidad, violencia estructural, sobreviviente, resistencia (cotidiana)]",Patriarcado/violencia de género,"Las sobrevivientes describen la violación como producto de jerarquías de género: superioridad masculina, inferiorización y cosificación de las mujeres. La agresión se entiende como ejercicio de poder patriarcal y no como hecho aislado, iluminando la estructura de dominación que habilita la violencia sexual."
Actoras Report - Tejidos que lleva el alma.pdf,878,"La violación sexual es una práctica social normalizada. Sus causas radi­ can en el centro de las estructuras de poder desiguales que han organizado his tóricamente las relaciones sociales, étnicas, económicas y políticas en Gua­ temala. Es el resultado inherente y manifestación más brutal del “contrato se xual” (Carole Pateman, 1995), es decir el pacto social hecho entre hombres so bre el cuerpo de las mujeres, reforzado por el pacto racista hecho por los criollos y ladinos en Guatemala sobre los grupos indígenas. Estos pactos han jerarquizado las relaciones de género, jerarquía que se profundiza cuando se cruza con relaciones étnicas. Han divido los espacios privados y públicos, organizado las relaciones de producción y elaborado leyes, a par tir del derecho de los hombres a acceder a y controlar la sexualidad de las mujeres, que se suma al derecho de explotación de un grupo cultural so bre otro.",1,"Expone normalización de violación sexual y control masculino, evidenciando victimización estructural de mujeres e indígenas.",1,0.5,0,0,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, la (non)reconocimiento, violencia estructural, violencia histórica, violencia cotidiana]",0,0,0,0,0,0,[],Interseccionalidad patriarcal y racista,"El texto asocia la violación con leyes y estructuras que jerarquizan género y etnia: ciudadanía aparece vía discriminación y desigualdad; sufrimiento como violencia estructural e histórica normalizada. No hay agencia, reconciliación, culpabilización ni emociones. El marco adicional enfatiza la intersección patriarcado-racismo como matriz explicativa de la violencia."
Actoras Report - Tejidos que lleva el alma.pdf,879,"Una mujer q’eqchi se pregunta: “¿Tal vez los hombres nos quieren te ner allí con ellos? o como las mujeres a veces no se dejan, entonces los hom bres los agarran a la fuerza” (GM­AV­280207).",2," Una mujer q’eqchi’ habla directamente, testimoniando sobre coerción y violencia contra mujeres.",0,0,0,0,0,0,[],"
0.5",1,0.5,0,0,0,"[discriminación, desigualdad, vulnerabilidad, violencia cotidiana, resistencia (cotidiana)]","
Violencia sexual y de género","
El testimonio señala coerción masculina y control sobre mujeres, indicando violencia cotidiana y vulnerabilidad. La frase no se dejan muestra resistencia femenina. Subyace discriminación y desigualdad de género, más vinculada a ciudadanía excluyente. No hay reconciliación, ni culpabilización explícita, ni expresiones de sentimientos estigmatizados."
Actoras Report - Tejidos que lleva el alma.pdf,880,"En esta pregunta subyace la noción de posesión que ejercen los hombres so bre las mujeres, así como el sentimiento de propiedad que desemboca en prác ticas violentas si las mujeres no les obedecen. Los hombres se sienten con el derecho de acceder al cuerpo de las mujeres porque “las quieren tener allí con ellos”. Asimismo, se sienten en el derecho de pegar, violar, incluso has ta matar, cuando las mujeres demuestran un mínimo de autonomía con res pecto a sus relaciones sexuales con ellos. “Si no se dejan, entonces los aga rran a la fuerza”. Un ejemplo de tortura nos fue relatado por mujeres de Hue huetenango en el grupo de contraste: “Pasó un caso de una mujer en mi aldea que llegó bolo su marido y quería abusarse de ella, ella no se dejaba. En tonces lo que hizo él fue que quemó un pedazo de alambre y eso le metió en la vagina y se rompió. Pasó mucho tiempo dolida” (GF­M­130407).",1,"Se describen violencias contra mujeres y un relato comunitario sobre una víctima, no habla la víctima.",0.5,1,0.5,0,0,0,"[desigualdad, discriminación, vulnerabilidad, violencia cotidiana, violencia estructural, resistencia (cotidiana)]",0,0,0,0,0,0,[],Patriarcado y control del cuerpo femenino,"Sufrimiento es dominante por la tortura, el dolor y la vulnerabilidad frente a violencia cotidiana y estructural. Ciudadanía aparece vía desigualdad y discriminación de género. Hay capacidad de acción en la resistencia de la mujer que no se deja. Marco adicional: patriarcado que normaliza la propiedad masculina del cuerpo femenino."
